Name	mmX(row1)	mmY(row1)	mmZ(row1)	mmX(row2)	mmY(row2)	mmZ(row2)	mmX(row3)	mmY(row3)	mmZ(row3)	mmX(row4)	mmY(row4)	mmZ(row4)	mmX(row5)	mmY(row5)	mmZ(row5)	mmX(row6)	mmY(row6)	mmZ(row6)	mmX(row7)	mmY(row7)	mmZ(row7)	mmX(row8)	mmY(row8)	mmZ(row8)	mmX(row9)	mmY(row9)	mmZ(row9)	mmX(row10)	mmY(row10)	mmZ(row10)	mmX(row11)	mmY(row11)	mmZ(row11)	mmX(row12)	mmY(row12)	mmZ(row12)	mmX(row13)	mmY(row13)	mmZ(row13)	mmX(row14)	mmY(row14)	mmZ(row14)	mmX(row15)	mmY(row15)	mmZ(row15)	mmX(row16)	mmY(row16)	mmZ(row16)
E4SA049.csv	-128.1043	-56.22311	-366.4	-120.0965	-39.40671	-376.3	-112.0887	-40.20749	-392.5	-40.8192	-60.22701	-445.6	-24.00279	-61.02779	-445.6	-7.987175	-61.82858	-447.4	12.03235	-61.82858	-444.7	77.6964	-33.80124	-388.9	84.90342	-31.3989	-372.7	96.11436	-45.81296	-361	24.84485	100.73	-352.9	28.04797	92.72215	-365.5	24.04406	91.92138	-378.1	-73.65121	87.11669	-379	-76.85434	87.91747	-363.7	-71.24887	97.52684	-351.1
E4SA050.csv	-139.253	-1.157322	-367.7	-122.2803	12.72939	-377.6	-114.5655	10.41494	-393.8	-26.6163	-10.41513	-436.1	-11.18661	-12.72958	-436.1	8.87197	-11.9581	-435.2	24.30165	-11.18661	-432.5	103.7645	17.35829	-382.1	114.5653	19.67275	-359.6	127.6805	4.243066	-347	40.50281	153.1395	-324.5	37.41688	152.368	-340.7	41.2743	147.7391	-353.3	-69.04791	129.2235	-373.1	-65.19049	138.4813	-356	-53.61823	147.7391	-342.5
E4SA051.csv	-152.575	-17.125	-200.85	-136.075	-8.875	-214.35	-121.825	-9.625	-229.65	-44.575	-29.125	-288.15	-30.325	-29.875	-287.25	-19.075	-30.625	-289.05	1.925003	-26.125	-285.45	75.425	-9.625	-235.95	89.675	-8.875	-220.65	106.925	-11.875	-212.55	20.675	121.625	-163.05	16.925	123.875	-183.75	12.425	124.625	-197.25	-66.325	126.125	-198.15	-70.825	124.625	-183.75	-69.325	123.125	-164.85
E4SA052.csv	-130.7587	-52.65089	-416.25	-120.993	-41.90871	-430.65	-110.2509	-32.14309	-456.75	-45.79778	-37.0259	-522.45	-30.17279	-37.0259	-521.55	-16.50092	-38.00246	-521.55	1.077199	-38.00246	-522.45	69.43654	-37.0259	-462.15	81.15528	-47.76808	-441.45	85.06153	-59.48683	-426.15	31.35062	94.80997	-390.15	30.37406	88.95059	-411.75	30.37406	89.92715	-426.15	-57.51652	94.80997	-421.65	-59.46965	90.90372	-410.85	-60.4462	97.73965	-391.95
E4SA053.csv	-144.9141	-33.30469	-406.05	-135.7266	-25.64844	-428.45	-128.0703	-27.94531	-447.65	-54.57031	-50.91406	-497.25	-34.66406	-55.50781	-495.65	-24.71094	-56.27344	-495.65	-4.039062	-54.74219	-495.65	65.63281	-45.55469	-442.05	75.58594	-44.02344	-422.85	81.71094	-55.50781	-403.65	22.75781	86.89844	-390.85	25.05469	73.88281	-411.65	25.05469	73.11719	-430.05	-66.05469	80.77344	-434.85	-68.35156	82.30469	-418.85	-62.22656	94.55469	-398.85
E4SA054.csv	-140.3321	-48.47587	-223.4	-128.7071	-27.40557	-236.9	-122.168	-23.77276	-259.4	-49.51182	-40.48369	-318.8	-33.52746	-39.75713	-317.9	-26.26184	-40.48369	-319.7	-6.644665	-44.1165	-322.4	68.91779	-18.68683	-275.6	80.54278	-23.0462	-254.9	95.07401	-45.56963	-242.3	23.87094	88.11778	-202.7	20.96469	83.75841	-217.1	18.05844	77.94591	-232.4	-72.76181	71.40686	-227	-70.58212	74.3131	-217.1	-71.30868	85.21153	-196.4
E4SA055.csv	-128.8391	-32.92656	-478.25	-119.6984	-16.05156	-491.85	-108.4484	-13.94218	-512.65	-43.05782	-29.41093	-554.25	-23.37032	-28.70781	-552.65	-12.82344	-28.70781	-551.85	8.270309	-29.41093	-554.25	75.77031	-21.67656	-513.45	83.50468	-23.78593	-497.45	94.05156	-40.66093	-486.25	27.95781	98.55782	-455.05	30.77031	91.52657	-467.05	30.77031	88.71407	-477.45	-57.12032	91.52657	-479.05	-57.82344	95.04219	-469.45	-53.60469	102.7766	-458.25
E4SA056.csv	-116.4599	-17.75603	-366.1	-114.1689	1.335772	-386.8	-107.2959	-1.718916	-403.9	-31.69236	-5.537276	-454.3	-15.65524	-6.300948	-453.4	-3.436492	-5.537276	-453.4	12.60062	-6.300948	-456.1	92.02251	-2.482588	-410.2	95.84087	-0.191572	-395.8	99.65923	-19.28337	-375.1	40.85648	127.3417	-338.2	39.32914	129.6327	-351.7	35.51078	125.8143	-364.3	-50.02049	126.578	-361.6	-53.07517	128.869	-351.7	-50.78416	129.6327	-341.8
E4SA057.csv	-142.3828	-21.15469	-264.85	-126.9141	-12.01406	-276.05	-114.2578	-12.01406	-290.45	-45.35156	-18.34219	-340.85	-21.44531	-23.26406	-350.45	-6.679688	-22.56094	-349.65	17.92969	-19.04531	-343.25	92.46094	-6.389062	-292.05	103.0078	-4.982812	-284.05	121.2891	-12.71719	-273.65	22.14844	106.8141	-238.45	29.17969	98.37656	-251.25	30.58594	92.75156	-266.45	-65.03906	90.64219	-260.85	-60.82031	95.56406	-245.65	-52.38281	104.0016	-232.05
E4SA058.csv	-128.3025	-9.457919	-305.3	-108.4939	4.948337	-313.4	-98.58959	4.948337	-326	-20.25557	-6.756746	-369.2	-1.347363	-5.856356	-371	11.25811	-4.055573	-370.1	31.06671	-4.955965	-364.7	102.1976	4.047945	-312.5	111.2015	4.948337	-299	128.3089	-7.657137	-290	41.87141	126.5011	-262.1	47.27375	121.0988	-270.2	48.17414	118.3976	-283.7	-50.86887	115.6964	-291.8	-51.76926	121.0988	-277.4	-47.2673	125.6007	-266.6
E4SA059.csv	-134.2359	-17.38906	-273.8	-125.0953	-4.029687	-283.7	-113.1422	0.892187	-297.2	-39.31406	-1.217188	-349.4	-21.73594	1.595312	-347.6	-9.079687	0.892187	-348.5	8.498438	-2.623437	-350.3	84.43594	-1.920313	-299.9	97.09219	-7.545312	-287.3	105.5297	-19.49844	-277.4	32.40469	109.1734	-227	30.99844	104.2516	-243.2	32.40469	97.22031	-254	-59.70469	95.11094	-249.5	-56.89219	100.7359	-241.4	-53.37656	105.6578	-229.7
E4SA060.csv	-137.4094	-65.47188	-274.75	-120.2219	-56.87813	-286.45	-104.5969	-57.65938	-297.25	-28.81563	-69.37813	-346.75	-5.378128	-74.06563	-350.35	6.340622	-74.06563	-351.25	28.99687	-74.06563	-348.55	107.1219	-58.44063	-300.85	123.5281	-58.44063	-288.25	135.2469	-67.03438	-273.85	38.37187	76.71562	-254.95	44.62187	68.12187	-275.65	49.30937	62.65312	-290.05	-49.12813	58.74687	-287.35	-42.87813	68.12187	-272.95	-36.62813	77.49687	-253.15
E4SA061.csv	-108.06	-15.76423	-279.45	-96.60487	-4.309148	-292.95	-87.4408	-4.309148	-309.15	-23.29236	-10.41852	-366.75	-4.200556	-8.89118	-363.15	9.54554	-9.654852	-364.05	27.87367	-11.1822	-368.55	95.0768	-3.545476	-317.25	108.0592	-5.07282	-300.15	118.7506	-15.00056	-290.25	48.49281	128.5698	-251.55	50.02016	122.4604	-268.65	52.31117	114.8237	-283.05	-40.09314	113.2963	-283.05	-40.09314	120.1694	-269.55	-38.5658	128.5698	-248.85
E4SA062.csv	-126.6096	-48.6944	-273.15	-115.1585	-33.71979	-291.15	-108.1116	-28.43464	-309.15	-38.52372	-34.60066	-368.55	-21.7874	-32.83894	-369.45	-11.21709	-31.95808	-370.35	5.519228	-31.07722	-371.25	75.98795	-12.57918	-315.45	85.6774	-16.10262	-296.55	102.4137	-26.67292	-276.75	30.18328	101.9325	-246.15	25.77899	97.5282	-264.15	26.65985	89.60046	-280.35	-79.04324	89.60046	-280.35	-81.68581	90.48132	-269.55	-86.97097	95.76648	-251.55
E4SA063.csv	-106.3514	-14.38778	-264.6	-104.0369	1.813386	-284.6	-97.86508	5.670806	-299.8	-23.03113	-8.98739	-343.8	-8.372935	-9.758874	-343	10.91417	-8.215906	-344.6	27.88681	-2.044034	-341.4	95.77741	16.47158	-306.2	105.0352	12.61416	-288.6	108.8926	-3.587002	-272.6	31.74423	132.9657	-258.2	37.9161	130.6512	-267	42.54501	126.7938	-283.8	-60.06236	112.1356	-289.4	-54.66198	124.4793	-271.8	-46.94714	131.4227	-258.2
E4SA064.csv	-85.56033	38.6932	-327.1	-67.6365	44.14827	-340.7	-56.72635	40.25179	-359.9	16.52757	20.76937	-395.1	32.11351	17.65218	-395.1	47.69945	14.53499	-392.7	64.06469	13.75569	-389.5	127.967	11.4178	-338.3	137.3186	11.4178	-312.7	146.6702	-1.050951	-298.3	87.4436	137.6639	-286.3	92.89867	129.0916	-299.9	92.89867	128.3123	-314.3	7.955305	142.3397	-326.3	2.500226	144.6776	-312.7	7.955305	150.912	-295.9
E4SA065.csv	-99.57599	-51.46818	-247.3	-97.19318	-35.9799	-255	-93.61896	-27.64006	-275.9	-13.79476	-42.53264	-326.5	-6.050616	-40.74553	-326.5	5.863443	-40.14983	-327.6	15.99039	-43.72404	-328.7	94.02749	-30.61858	-273.7	95.2189	-41.34123	-250.6	96.4103	-54.4467	-242.9	50.54117	92.69194	-207.7	50.54117	89.71343	-218.7	48.15836	87.33061	-228.6	-49.53693	91.50053	-233	-55.49397	91.50053	-226.4	-56.08967	97.45757	-213.2
E4SA066.csv	-99.34771	-27.36805	-207.85	-89.17584	-9.204005	-219.85	-80.4571	-9.204005	-235.05	-13.61339	-20.829	-283.85	1.644409	-24.46181	-282.25	19.0819	-25.18837	-281.45	35.79282	-22.28212	-274.25	96.82403	-15.74306	-230.25	103.3631	-15.74306	-213.45	112.8084	-33.90711	-203.85	55.41	104.1397	-166.25	58.31625	100.5069	-187.85	58.31625	96.14748	-202.25	-36.86338	97.60061	-207.85	-38.3165	100.5069	-195.05	-32.504	107.0459	-182.25
E4SA067.csv	-110.1416	-53.5263	-247.15	-101.5869	-37.12981	-259.75	-93.03218	-37.12981	-275.05	-20.3173	-51.38763	-337.15	-7.48526	-49.24896	-338.95	8.911234	-49.24896	-340.75	23.88195	-51.38763	-340.75	91.60659	-32.85246	-282.25	98.7355	-33.56535	-265.15	108.716	-52.10052	-249.85	32.43664	90.47768	-215.65	34.57531	83.34877	-239.95	40.27844	76.93275	-256.15	-49.54583	81.2101	-255.25	-46.69426	84.06166	-242.65	-41.70403	92.61636	-221.95
E4SA068.csv	-99.87032	1.757812	-275.15	-87.21407	10.89844	-283.15	-76.66719	9.492188	-299.95	-7.057813	-1.757812	-349.55	11.92656	-5.976562	-349.55	21.77031	-6.679688	-349.55	41.45781	-2.460938	-350.35	114.5828	3.164062	-302.35	123.7234	3.867188	-291.15	136.3797	-8.789062	-287.15	66.06718	131.1328	-248.75	69.58281	121.2891	-268.75	71.69218	120.5859	-287.15	-21.82344	120.5859	-284.75	-17.60469	124.8047	-269.55	-11.97969	134.6484	-247.95
E4SA069.csv	-144.6492	-14.95847	-340	-130.9695	-2.888152	-349.9	-119.7038	1.135288	-367	-58.54754	-3.69284	-419.2	-37.62566	-7.71628	-423.7	-23.14127	-8.520968	-423.7	0.999368	-2.888152	-418.3	63.76503	-3.69284	-367	71.81191	-4.497528	-352.6	83.07755	-16.56785	-339.1	24.33532	116.2057	-299.5	21.92125	115.401	-322	18.7025	109.7682	-339.1	-82.68819	106.5494	-338.2	-84.29756	112.1822	-320.2	-82.68819	117.0104	-301.3
E4SA070.csv	-130.4766	-21.33594	-145.7	-120.6328	-9.382812	-157.4	-112.8984	-13.60156	-172.7	-45.39844	-14.30469	-222.2	-18.67969	-16.41406	-225.8	-13.75781	-15.00781	-225.8	12.96094	-6.570312	-222.2	77.64844	21.55469	-184.4	84.67969	27.17969	-170	104.3672	20.85156	-150.2	8.742188	130.5391	-117.8	12.25781	117.8828	-143.9	8.742188	117.1797	-155.6	-78.44531	108.7422	-151.1	-78.44531	108.7422	-136.7	-77.03906	117.8828	-122.3
E4SA071.csv	-144.8488	-50.28784	-252.4	-136.298	-32.40892	-258.7	-127.7472	-26.96752	-271.3	-64.78237	-14.53001	-319.9	-45.34877	-17.63939	-329.8	-23.58314	-14.53001	-330.7	-3.372195	-9.088605	-323.5	62.70204	-10.64329	-276.7	72.80752	-14.53001	-264.1	83.69033	-29.29955	-261.4	4.401245	96.63018	-181.3	4.401245	96.63018	-202.9	3.623901	94.29815	-216.4	-91.98941	91.18877	-216.4	-92.76675	91.18877	-204.7	-93.5441	90.41143	-183.1
E4SA072.csv	-124.1766	-19.98906	-273.4	-110.1141	-3.817184	-289.4	-96.75468	-2.410934	-312.6	-26.44218	-18.58281	-363	-8.160934	-19.28593	-362.2	7.307816	-20.69218	-359	25.58907	-19.28593	-358.2	95.19844	-5.926559	-305.4	104.3391	-8.035934	-282.2	116.2922	-24.91093	-263	35.43282	115.0109	-239	38.24532	110.0891	-265.4	45.97969	104.4641	-283.8	-51.75468	105.8703	-285.4	-44.72343	110.7922	-267.8	-41.91093	115.7141	-244.6
E4SA073.csv	-155.2142	-36.39231	-374.7	-139.3939	-18.98996	-389.1	-129.1107	-13.45284	-409.1	-60.29231	-22.94504	-467.5	-46.05402	-22.94504	-469.9	-33.39776	-24.52707	-469.1	-17.57744	-25.31808	-465.1	52.03196	-28.48215	-406.7	64.68822	-33.22825	-387.5	77.34448	-50.6306	-372.3	19.60031	85.42416	-329.1	17.22726	81.46908	-350.7	17.22726	76.72298	-368.3	-83.23177	81.46908	-368.3	-78.48568	85.42416	-350.7	-77.69466	90.96127	-331.5
E4SA074.csv	-117.6691	-19.27298	-320.45	-108.3332	-3.401885	-336.65	-99.93082	-4.335479	-352.85	-26.1769	-15.53861	-404.15	-5.637834	-17.40579	-405.05	12.10045	-17.40579	-405.95	31.70593	-15.53861	-404.15	113.8622	-7.136261	-367.25	122.2645	-9.003449	-344.75	138.1356	-25.80814	-327.65	52.245	120.7661	-287.15	55.04578	116.0981	-306.05	64.38171	102.0942	-326.75	-41.11441	104.895	-324.95	-34.57925	118.8989	-306.05	-27.1105	124.5005	-286.25
E4SA075.csv	-132.7953	-33.56718	-177.15	-113.8109	-16.69218	-193.95	-104.6703	-15.98906	-205.95	-26.62344	-22.31718	-252.35	-7.639069	-27.23906	-258.75	5.017181	-27.23906	-255.55	19.78281	-22.31718	-249.95	93.61093	-2.629684	-207.55	104.1578	-2.629684	-189.95	114.0016	-18.09843	-171.55	24.00156	121.1203	-125.15	28.22031	121.8234	-146.75	28.92343	116.1984	-167.55	-58.26407	109.1672	-163.55	-65.29532	114.0891	-149.15	-60.37344	120.4172	-125.15
E4SA076.csv	-122.8443	-44.61936	-184.15	-108.8541	-24.00217	-200.35	-96.33653	-21.79319	-217.45	-25.64905	-20.32054	-264.25	-3.559206	-23.26585	-270.55	2.331418	-21.05686	-271.45	22.9486	-16.6389	-265.15	90.69078	-1.176007	-218.35	100.263	-3.384991	-195.85	114.2533	-21.05686	-177.85	29.57555	111.4822	-152.65	34.72985	106.3279	-164.35	31.04821	106.3279	-178.75	-67.61974	96.75562	-180.55	-69.82873	98.22827	-164.35	-66.14709	101.9099	-149.95
E4SA077.csv	-137.5117	-97.16028	-340.5	-132.6289	-77.62904	-358	-133.6055	-71.76967	-379.25	-74.03522	-53.21499	-428	-40.83211	-56.14467	-436.75	-30.08993	-55.16811	-435.5	-4.699319	-27.82437	-430.5	51.94128	-1.457201	-391.75	63.66002	-1.457201	-371.75	85.14439	-6.340011	-354.25	-32.04306	108.8943	-329.25	-31.06649	104.0115	-349.25	-33.01962	97.17556	-364.25	-125.793	63.97245	-356.75	-130.6758	62.01933	-341.75	-130.6758	73.73807	-324.25
E4SA078.csv	-152.5558	-74.98238	-359.9	-139.1261	-58.56831	-376.7	-128.6808	-52.59956	-395.1	-58.54799	-39.16987	-444.7	-38.40346	-43.64643	-447.9	-21.98939	-45.13862	-448.7	-1.84485	-42.15425	-442.3	54.85829	-51.85347	-387.1	61.57314	-57.07613	-368.7	72.76455	-74.23629	-354.3	8.600466	66.77548	-296.7	9.34656	60.06063	-312.7	9.34656	55.58407	-331.9	-90.63004	56.33016	-334.3	-94.3605	62.29891	-315.9	-98.09097	66.02938	-299.1
E4SA079.csv	-112.9016	-28.47656	-337.8	-110.0891	-8.085938	-356.7	-107.2766	-7.382812	-372.9	-29.22969	-22.14844	-428.7	-14.46407	-21.44531	-426.9	-4.620316	-21.44531	-426	12.25468	-20.03906	-425.1	82.56718	-8.085938	-373.8	85.37968	-11.60156	-353.1	88.19218	-32.69531	-340.5	39.67656	116.3672	-305.4	36.86406	111.4453	-326.1	35.45781	100.1953	-345	-57.35469	103.7109	-345	-60.16719	110.0391	-331.5	-67.19844	117.7734	-307.2
E4SA080.csv	-110.9571	-1.139991	-322.2	-97.01178	16.90687	-335.7	-86.34772	12.80531	-360.9	-10.87902	-8.522799	-399.6	7.167844	-14.26498	-400.5	20.29284	-15.0853	-399.6	42.44126	-15.90561	-397.8	117.91	-18.36654	-350.1	126.9334	-18.36654	-327.6	133.4959	-38.87434	-314.1	69.51156	110.4224	-283.5	70.33187	104.6803	-308.7	76.07405	99.75839	-327.6	-17.44152	115.3443	-329.4	-13.33996	118.6256	-314.1	-14.16027	125.1881	-291.6
E4SA081.csv	-142.2299	-40.52674	-239.45	-129.3373	-24.27087	-254.65	-119.2475	-23.71033	-270.65	-47.49744	-30.99744	-322.65	-34.60486	-32.67908	-323.45	-16.10681	-32.67908	-325.05	-1.532583	-30.43689	-325.05	70.21743	-29.3158	-279.45	83.67056	-31.55798	-263.45	98.80533	-48.37439	-251.45	32.66078	91.76235	-209.85	30.4186	85.59634	-224.25	30.97914	83.35415	-236.25	-63.7533	84.47524	-232.25	-62.63221	90.08071	-217.05	-66.55604	95.12564	-201.85
E4SA082.csv	-108.0637	-17.83237	-258.05	-89.89959	2.148108	-262.05	-81.42302	8.202799	-281.25	-6.344864	-10.56674	-320.45	12.42467	-10.56674	-319.65	26.35046	-11.17221	-318.05	46.93641	-8.144864	-311.65	114.1435	22.73406	-260.45	123.831	17.28483	-240.45	138.3622	3.359046	-230.05	35.4325	122.031	-204.45	48.14735	116.5817	-218.85	52.38563	109.9216	-236.45	-40.8566	104.4724	-245.25	-39.04019	110.5271	-226.85	-29.95816	118.3982	-209.25
E4SA083.csv	-114.7462	-49.21966	-454.4	-104.004	-38.47748	-480.5	-94.23836	-37.50092	-501.2	-31.73839	-58.00872	-553.4	-5.371219	-65.82121	-557	4.394401	-64.84465	-557	33.69126	-63.86809	-552.5	103.0272	-49.21966	-514.7	111.8162	-52.14934	-493.1	122.5584	-65.82121	-473.3	62.01156	80.66309	-436.4	57.12875	76.75684	-458.9	58.10531	66.01466	-478.7	-33.69152	72.85059	-472.4	-31.73839	79.68652	-458	-31.73839	88.47558	-431
E4SA084.csv	-131.8526	-12.56669	-375.55	-120.1768	3.279008	-388.15	-112.6709	3.279008	-408.85	-26.77059	-14.23466	-450.25	-14.26083	-15.06864	-452.05	-2.585056	-15.06864	-452.05	9.09072	-14.23466	-450.25	89.15318	-0.890912	-403.45	94.15709	-5.894816	-379.15	104.1649	-20.90653	-364.75	27.43837	131.7125	-343.15	34.94423	123.3727	-362.05	39.94813	115.8669	-378.25	-55.96003	124.2067	-383.65	-52.6241	130.0446	-367.45	-51.79011	137.5504	-338.65
E4SA085.csv	-99.63907	-23.55469	-329.8	-90.49844	-12.30469	-343.3	-75.73282	-11.60156	-359.5	-0.498444	-26.36719	-399.1	16.37656	-35.50781	-403.6	28.32968	-36.21094	-403.6	46.61093	-31.28906	-395.5	119.7359	-31.28906	-347.8	129.5797	-31.28906	-325.3	138.7203	-44.64844	-308.2	72.62656	100.1953	-291.1	76.84531	93.86719	-311.8	77.54843	84.72656	-334.3	-9.639069	97.38281	-343.3	-12.45157	100.8984	-322.6	-11.74844	108.6328	-301
E4SA086.csv	-119.4141	-24.73593	-404.05	-110.9766	-5.751556	-418.45	-101.8359	4.092194	-444.55	-32.22656	-8.564056	-483.25	-11.13281	-10.67343	-480.55	4.335938	-9.970306	-480.55	24.02344	-8.564056	-479.65	93.63281	-1.532807	-435.55	99.25781	-6.454681	-414.85	104.1797	-26.14218	-396.85	41.60156	122.9203	-360.85	36.67969	116.5922	-381.55	41.60156	109.5609	-400.45	-52.61719	114.4828	-401.35	-51.21094	119.4047	-385.15	-54.72656	124.3266	-366.25
E4SA087.csv	-127.8547	5.845306	-386.8	-108.8703	16.39218	-400.3	-101.1359	14.98593	-425.5	-26.60469	-5.404694	-468.7	-6.917191	-8.217194	-468.7	5.035934	-11.73282	-467.8	26.12968	-15.95157	-468.7	107.6922	-18.06094	-426.4	114.0203	-20.87344	-403	126.6766	-38.45157	-385	71.12968	128.1891	-358	70.42656	122.5641	-377.8	69.72343	121.8609	-396.7	-23.08907	138.7359	-397.6	-25.19844	140.1422	-377.8	-27.30782	146.4703	-358.9
E4SA088.csv	-129.5129	-23.698	-233.2	-115.8488	-6.307368	-240.4	-103.4269	-1.95971	-261.1	-43.18081	-8.791744	-313.3	-27.65346	-10.65503	-313.3	-9.641734	-10.03393	-314.2	7.127804	-8.791744	-315.1	67.37392	4.872324	-260.2	75.44814	3.009042	-243.1	92.83878	-13.1394	-231.4	17.06531	118.5325	-195.4	16.44421	112.3216	-209.8	18.92859	109.8372	-228.7	-68.02457	117.9114	-231.4	-70.50895	116.0481	-209.8	-71.13004	118.5325	-198.1
E4SA089.csv	-108.8719	3.909378	-307.05	-94.80937	13.28438	-325.95	-84.65312	14.06563	-348.45	-1.840622	-4.684372	-396.15	12.22188	-3.903122	-397.95	20.81563	-4.684372	-395.25	38.78438	-7.028122	-393.45	112.2219	-2.340622	-340.35	121.5969	-4.684372	-318.75	134.0969	-17.96562	-298.95	67.69063	123.4406	-277.35	66.90938	114.0656	-295.35	73.15938	106.2531	-309.75	-22.15312	115.6281	-318.75	-16.68437	121.8781	-302.55	-16.68437	131.2531	-281.85
E4SA090.csv	-118.4766	-18.97969	-247.65	-110.7422	-9.135938	-261.25	-96.67969	-6.323438	-281.25	-31.99219	-26.71406	-320.45	-12.30469	-26.01094	-320.45	2.460938	-27.41719	-319.65	22.14844	-26.01094	-317.25	90.35156	-12.65156	-281.25	97.38281	-14.05781	-262.85	108.6328	-27.41719	-250.85	40.42969	107.5828	-225.25	41.83594	101.9578	-242.85	39.72656	98.44218	-259.65	-40.42969	101.2547	-261.25	-39.02344	102.6609	-247.65	-38.32031	112.5047	-230.05
E4SA091.csv	-170.4066	-43.98316	-170.05	-145.6918	-24.61206	-187.65	-134.3363	-26.61596	-207.65	-55.51597	-31.29175	-256.45	-37.48081	-35.96753	-259.65	-24.12143	-33.96362	-261.25	2.59733	-32.62769	-255.65	80.08173	-31.95972	-202.05	90.10126	-33.29565	-179.65	111.4763	-53.33472	-162.85	15.28874	90.94658	-118.85	23.97234	84.26689	-145.25	23.30437	82.26299	-158.85	-76.22302	87.60674	-161.25	-80.23083	87.60674	-150.85	-70.21129	94.95439	-131.65
E4SA092.csv	-117.7578	-61.52344	-152.4	-120.5703	-48.16406	-167.6	-117.7578	-46.75781	-182	-38.30469	-62.92969	-256.4	-25.64844	-63.63281	-256.4	-10.17969	-65.03906	-260.4	7.398438	-60.82031	-257.2	86.14844	-38.32031	-194.8	91.77344	-41.13281	-175.6	94.58594	-54.49219	-161.2	32.71094	93.86719	-151.6	33.41406	84.02344	-162.8	29.19531	79.10156	-178.8	-77.67969	76.99219	-173.2	-81.19531	80.50781	-159.6	-80.49219	92.46094	-149.2
E4SA093.csv	-124.2774	-55.92117	-191.7	-111.9727	-37.054	-203.4	-102.9493	-32.13213	-221.4	-35.6837	-40.33524	-258.3	-19.27746	-44.43681	-262.8	-1.230596	-44.43681	-265.5	16.81627	-35.41337	-259.2	89.82404	-19.00713	-232.2	104.5897	-23.92901	-213.3	118.535	-37.054	-199.8	30.76157	96.65686	-169.2	34.86313	88.45374	-186.3	32.40219	90.91467	-205.2	-62.754	76.96938	-201.6	-55.37119	82.71156	-181.8	-45.52744	90.09436	-162.9
E4SA094.csv	-132.9453	-38.32031	-333.25	-119.5859	-21.44531	-346.75	-111.8516	-22.85156	-369.25	-38.72656	-46.75781	-407.05	-14.82031	-57.30469	-410.65	5.570312	-58.00781	-407.95	27.36719	-49.57031	-396.25	100.4922	-32.69531	-353.05	106.1172	-31.28906	-334.15	114.5547	-50.97656	-319.75	56.19531	107.9297	-299.05	59.00781	103.7109	-318.85	63.22656	92.46094	-334.15	-43.64844	98.08594	-339.55	-45.05469	100.8984	-329.65	-47.86719	106.5234	-311.65
E4SA095.csv	-111.8178	-20.15369	-390.3	-104.6205	-0.524778	-408.3	-101.349	4.709598	-425.4	-31.99353	-11.64783	-472.2	-10.40173	-20.80798	-479.4	2.684211	-21.46228	-478.5	27.5475	-12.95642	-471.3	98.86587	0.129518	-438	104.7545	-9.684937	-412.8	110.6432	-29.31385	-394.8	60.91665	131.6432	-357	60.91665	127.7174	-379.5	55.68227	127.7174	-396.6	-41.15369	125.7545	-394.8	-41.80799	130.3346	-380.4	-39.1908	136.2233	-359.7
E4SA096.csv	-115.2172	-32.57968	-391.5	-96.23282	-23.43906	-396.9	-77.24844	-23.43906	-414.9	-16.77969	-47.34531	-468.9	-1.310943	-45.93906	-468.9	10.64218	-45.23593	-468.9	26.11093	-47.34531	-469.8	92.90781	-29.76718	-416.7	104.1578	-28.36093	-402.3	121.7359	-45.93906	-387.9	51.42343	92.57657	-371.7	54.23593	83.43594	-387	56.34531	79.21719	-401.4	-31.54532	82.73282	-405	-30.84219	86.95157	-388.8	-29.43594	95.38907	-372.6
E4SA097.csv	-108.4641	-57.15781	-285.85	-102.8391	-42.39218	-304.75	-97.91719	-43.09531	-331.75	-28.30782	-64.18906	-386.65	-10.02657	-68.40781	-389.35	4.739059	-67.70468	-390.25	23.72343	-66.29843	-390.25	101.7703	-42.39218	-343.45	108.0984	-39.57968	-321.85	121.4578	-54.34531	-305.65	58.87968	92.60782	-305.65	54.66093	86.27969	-320.05	55.36406	75.73282	-330.85	-56.43282	72.21719	-325.45	-54.32344	84.87344	-314.65	-57.13594	94.01407	-304.75
E4SA098.csv	-106.1221	4.222883	-267.3	-98.96776	14.55687	-287.3	-87.04393	12.96702	-305.7	-16.29587	-17.24001	-356.1	-3.577117	-18.82985	-355.3	9.936557	-18.82985	-354.5	23.45023	-19.62478	-353.7	96.58305	-2.931415	-305.7	106.1221	-4.521259	-287.3	117.251	-18.03493	-269.7	62.40141	129.0256	-264.9	63.99125	121.0764	-283.3	62.40141	116.3069	-301.7	-30.60447	122.6663	-305.7	-27.42478	129.0256	-288.9	-27.42478	137.7698	-272.1
E4SA099.csv	-127.4668	18.45982	-327.15	-112.8574	31.60826	-341.55	-98.24802	31.60826	-367.15	-17.16596	9.694194	-412.75	-1.826108	8.233255	-412.75	13.51374	7.502787	-411.15	29.58406	11.15513	-408.75	103.3614	20.65123	-351.95	115.7794	23.57311	-329.55	126.006	7.502787	-309.55	42.00203	160.9013	-291.15	48.57625	149.9442	-315.95	52.95907	144.831	-331.95	-44.92378	147.0224	-337.55	-42.73237	153.5966	-321.55	-40.54097	165.2841	-291.95
